timestamp,hour,dam_lmp,rtm_lmp,date,note
2026-02-21 03:00:00,3,21.98,24.4,2026-02-21,[PROXY DATA]
2026-02-21 04:00:00,4,3.59,3.49,2026-02-21,[PROXY DATA]
2026-02-21 05:00:00,5,8.1,7.94,2026-02-21,[PROXY DATA]
2026-02-21 06:00:00,6,38.72,40.66,2026-02-21,[PROXY DATA]
2026-02-21 07:00:00,7,19.48,18.39,2026-02-21,[PROXY DATA]
2026-02-21 08:00:00,8,17.84,20.05,2026-02-21,[PROXY DATA]
2026-02-21 09:00:00,9,39.88,50.79,2026-02-21,[PROXY DATA]
2026-02-21 10:00:00,10,38.55,49.08,2026-02-21,[PROXY DATA]
2026-02-21 11:00:00,11,32.95,19.5,2026-02-21,[PROXY DATA]
2026-02-21 12:00:00,12,36.27,38.19,2026-02-21,[PROXY DATA]
2026-02-21 13:00:00,13,15.24,17.12,2026-02-21,[PROXY DATA]
2026-02-21 14:00:00,14,7.26,7.18,2026-02-21,[PROXY DATA]
2026-02-21 15:00:00,15,60.58,63.22,2026-02-21,[PROXY DATA]
2026-02-21 16:00:00,16,50.85,54.39,2026-02-21,[PROXY DATA]
2026-02-21 17:00:00,17,63.87,63.18,2026-02-21,[PROXY DATA]
2026-02-21 18:00:00,18,73.7,67.18,2026-02-21,[PROXY DATA]
2026-02-21 19:00:00,19,46.19,46.1,2026-02-21,[PROXY DATA]
2026-02-21 20:00:00,20,32.83,33.01,2026-02-21,[PROXY DATA]
2026-02-21 21:00:00,21,51.82,49.27,2026-02-21,[PROXY DATA]
2026-02-21 22:00:00,22,16.6,15.71,2026-02-21,[PROXY DATA]
2026-02-21 23:00:00,23,33.93,33.92,2026-02-21,[PROXY DATA]
2026-02-22 00:00:00,0,31.08,29.86,2026-02-22,[PROXY DATA]
2026-02-22 01:00:00,1,22.98,22.79,2026-02-22,[PROXY DATA]
2026-02-22 02:00:00,2,38.1,41.27,2026-02-22,[PROXY DATA]
2026-02-22 03:00:00,3,25.85,28.46,2026-02-22,[PROXY DATA]
2026-02-22 04:00:00,4,26.22,27.93,2026-02-22,[PROXY DATA]
2026-02-22 05:00:00,5,32.63,33.39,2026-02-22,[PROXY DATA]
2026-02-22 06:00:00,6,19.94,11.52,2026-02-22,[PROXY DATA]
2026-02-22 07:00:00,7,17.29,21.83,2026-02-22,[PROXY DATA]
2026-02-22 08:00:00,8,17.86,17.75,2026-02-22,[PROXY DATA]
2026-02-22 09:00:00,9,9.84,10.78,2026-02-22,[PROXY DATA]
2026-02-22 10:00:00,10,48.99,51.86,2026-02-22,[PROXY DATA]
2026-02-22 11:00:00,11,11.08,9.69,2026-02-22,[PROXY DATA]
2026-02-22 12:00:00,12,21.66,21.4,2026-02-22,[PROXY DATA]
2026-02-22 13:00:00,13,21.0,21.92,2026-02-22,[PROXY DATA]
2026-02-22 14:00:00,14,28.01,33.31,2026-02-22,[PROXY DATA]
2026-02-22 15:00:00,15,52.35,53.31,2026-02-22,[PROXY DATA]
2026-02-22 16:00:00,16,65.05,70.22,2026-02-22,[PROXY DATA]
2026-02-22 17:00:00,17,59.88,79.72,2026-02-22,[PROXY DATA]
2026-02-22 18:00:00,18,55.75,33.63,2026-02-22,[PROXY DATA]
2026-02-22 19:00:00,19,42.91,31.42,2026-02-22,[PROXY DATA]
2026-02-22 20:00:00,20,24.38,23.18,2026-02-22,[PROXY DATA]
2026-02-22 21:00:00,21,45.13,46.89,2026-02-22,[PROXY DATA]
2026-02-22 22:00:00,22,30.21,33.38,2026-02-22,[PROXY DATA]
2026-02-22 23:00:00,23,31.62,26.13,2026-02-22,[PROXY DATA]
2026-02-23 00:00:00,0,45.95,50.83,2026-02-23,[PROXY DATA]
2026-02-23 01:00:00,1,38.78,45.02,2026-02-23,[PROXY DATA]
2026-02-23 02:00:00,2,26.87,27.21,2026-02-23,[PROXY DATA]
2026-02-23 03:00:00,3,9.14,7.46,2026-02-23,[PROXY DATA]
2026-02-23 04:00:00,4,29.5,28.67,2026-02-23,[PROXY DATA]
2026-02-23 05:00:00,5,16.88,18.34,2026-02-23,[PROXY DATA]
2026-02-23 06:00:00,6,24.06,23.39,2026-02-23,[PROXY DATA]
2026-02-23 07:00:00,7,41.24,40.02,2026-02-23,[PROXY DATA]
2026-02-23 08:00:00,8,52.86,52.92,2026-02-23,[PROXY DATA]
2026-02-23 09:00:00,9,42.06,35.19,2026-02-23,[PROXY DATA]
2026-02-23 10:00:00,10,34.11,28.31,2026-02-23,[PROXY DATA]
2026-02-23 11:00:00,11,50.83,60.03,2026-02-23,[PROXY DATA]
2026-02-23 12:00:00,12,33.29,44.81,2026-02-23,[PROXY DATA]
2026-02-23 13:00:00,13,61.62,69.6,2026-02-23,[PROXY DATA]
2026-02-23 14:00:00,14,37.19,44.19,2026-02-23,[PROXY DATA]
2026-02-23 15:00:00,15,32.07,17.94,2026-02-23,[PROXY DATA]
2026-02-23 16:00:00,16,77.44,106.15,2026-02-23,[PROXY DATA]
2026-02-23 17:00:00,17,88.17,89.13,2026-02-23,[PROXY DATA]
2026-02-23 18:00:00,18,87.68,75.23,2026-02-23,[PROXY DATA]
2026-02-23 19:00:00,19,57.48,57.99,2026-02-23,[PROXY DATA]
2026-02-23 20:00:00,20,32.54,34.23,2026-02-23,[PROXY DATA]
2026-02-23 21:00:00,21,17.61,17.49,2026-02-23,[PROXY DATA]
2026-02-23 22:00:00,22,27.89,26.79,2026-02-23,[PROXY DATA]
2026-02-23 23:00:00,23,18.29,19.61,2026-02-23,[PROXY DATA]
2026-02-24 00:00:00,0,31.03,30.25,2026-02-24,[PROXY DATA]
2026-02-24 01:00:00,1,31.76,31.97,2026-02-24,[PROXY DATA]
2026-02-24 02:00:00,2,44.74,46.34,2026-02-24,[PROXY DATA]
2026-02-24 03:00:00,3,29.44,29.63,2026-02-24,[PROXY DATA]
2026-02-24 04:00:00,4,10.35,9.78,2026-02-24,[PROXY DATA]
2026-02-24 05:00:00,5,30.04,35.82,2026-02-24,[PROXY DATA]
2026-02-24 06:00:00,6,44.76,51.09,2026-02-24,[PROXY DATA]
2026-02-24 07:00:00,7,26.88,28.3,2026-02-24,[PROXY DATA]
2026-02-24 08:00:00,8,36.39,38.42,2026-02-24,[PROXY DATA]
2026-02-24 09:00:00,9,41.98,46.49,2026-02-24,[PROXY DATA]
2026-02-24 10:00:00,10,20.98,14.75,2026-02-24,[PROXY DATA]
2026-02-24 11:00:00,11,38.18,38.32,2026-02-24,[PROXY DATA]
2026-02-24 12:00:00,12,28.95,27.4,2026-02-24,[PROXY DATA]
2026-02-24 13:00:00,13,35.43,27.68,2026-02-24,[PROXY DATA]
2026-02-24 14:00:00,14,976.69,1343.7,2026-02-24,[PROXY DATA]
2026-02-24 15:00:00,15,47.95,39.74,2026-02-24,[PROXY DATA]
2026-02-24 16:00:00,16,77.07,83.27,2026-02-24,[PROXY DATA]
2026-02-24 17:00:00,17,79.13,79.61,2026-02-24,[PROXY DATA]
2026-02-24 18:00:00,18,92.92,90.41,2026-02-24,[PROXY DATA]
2026-02-24 19:00:00,19,44.6,44.99,2026-02-24,[PROXY DATA]
2026-02-24 20:00:00,20,36.9,38.57,2026-02-24,[PROXY DATA]
2026-02-24 21:00:00,21,43.49,45.93,2026-02-24,[PROXY DATA]
2026-02-24 22:00:00,22,13.38,11.36,2026-02-24,[PROXY DATA]
2026-02-24 23:00:00,23,7.37,7.14,2026-02-24,[PROXY DATA]
2026-02-25 00:00:00,0,19.69,21.39,2026-02-25,[PROXY DATA]
2026-02-25 01:00:00,1,39.85,43.08,2026-02-25,[PROXY DATA]
2026-02-25 02:00:00,2,18.08,15.81,2026-02-25,[PROXY DATA]
2026-02-25 03:00:00,3,55.4,71.78,2026-02-25,[PROXY DATA]
2026-02-25 04:00:00,4,17.93,16.51,2026-02-25,[PROXY DATA]
2026-02-25 05:00:00,5,26.91,28.42,2026-02-25,[PROXY DATA]
2026-02-25 06:00:00,6,48.91,48.78,2026-02-25,[PROXY DATA]
2026-02-25 07:00:00,7,58.27,60.64,2026-02-25,[PROXY DATA]
2026-02-25 08:00:00,8,62.74,55.97,2026-02-25,[PROXY DATA]
2026-02-25 09:00:00,9,56.3,53.95,2026-02-25,[PROXY DATA]
2026-02-25 10:00:00,10,42.69,38.65,2026-02-25,[PROXY DATA]
2026-02-25 11:00:00,11,37.51,39.17,2026-02-25,[PROXY DATA]
2026-02-25 12:00:00,12,39.74,38.11,2026-02-25,[PROXY DATA]
2026-02-25 13:00:00,13,23.79,25.84,2026-02-25,[PROXY DATA]
2026-02-25 14:00:00,14,20.58,17.1,2026-02-25,[PROXY DATA]
2026-02-25 15:00:00,15,53.16,55.78,2026-02-25,[PROXY DATA]
2026-02-25 16:00:00,16,66.36,68.21,2026-02-25,[PROXY DATA]
2026-02-25 17:00:00,17,78.16,64.83,2026-02-25,[PROXY DATA]
2026-02-25 18:00:00,18,80.56,92.49,2026-02-25,[PROXY DATA]
2026-02-25 19:00:00,19,60.86,67.57,2026-02-25,[PROXY DATA]
2026-02-25 20:00:00,20,35.26,28.48,2026-02-25,[PROXY DATA]
2026-02-25 21:00:00,21,50.03,36.54,2026-02-25,[PROXY DATA]
2026-02-25 22:00:00,22,16.7,17.47,2026-02-25,[PROXY DATA]
2026-02-25 23:00:00,23,26.18,22.85,2026-02-25,[PROXY DATA]
2026-02-26 00:00:00,0,29.4,30.89,2026-02-26,[PROXY DATA]
2026-02-26 01:00:00,1,2.3,2.43,2026-02-26,[PROXY DATA]
2026-02-26 02:00:00,2,23.71,18.64,2026-02-26,[PROXY DATA]
2026-02-26 03:00:00,3,23.24,39.53,2026-02-26,[PROXY DATA]
2026-02-26 04:00:00,4,42.86,29.53,2026-02-26,[PROXY DATA]
2026-02-26 05:00:00,5,32.27,36.08,2026-02-26,[PROXY DATA]
2026-02-26 06:00:00,6,18.11,19.07,2026-02-26,[PROXY DATA]
2026-02-26 07:00:00,7,56.45,63.86,2026-02-26,[PROXY DATA]
2026-02-26 08:00:00,8,52.65,29.9,2026-02-26,[PROXY DATA]
2026-02-26 09:00:00,9,48.79,50.98,2026-02-26,[PROXY DATA]
2026-02-26 10:00:00,10,27.68,24.67,2026-02-26,[PROXY DATA]
2026-02-26 11:00:00,11,18.89,19.74,2026-02-26,[PROXY DATA]
2026-02-26 12:00:00,12,25.93,20.45,2026-02-26,[PROXY DATA]
2026-02-26 13:00:00,13,43.46,49.26,2026-02-26,[PROXY DATA]
2026-02-26 14:00:00,14,53.02,47.07,2026-02-26,[PROXY DATA]
2026-02-26 15:00:00,15,71.72,47.08,2026-02-26,[PROXY DATA]
2026-02-26 16:00:00,16,62.53,73.26,2026-02-26,[PROXY DATA]
2026-02-26 17:00:00,17,70.16,71.4,2026-02-26,[PROXY DATA]
2026-02-26 18:00:00,18,73.89,84.08,2026-02-26,[PROXY DATA]
2026-02-26 19:00:00,19,28.18,31.82,2026-02-26,[PROXY DATA]
2026-02-26 20:00:00,20,38.08,32.62,2026-02-26,[PROXY DATA]
2026-02-26 21:00:00,21,30.53,30.6,2026-02-26,[PROXY DATA]
2026-02-26 22:00:00,22,24.81,27.31,2026-02-26,[PROXY DATA]
2026-02-26 23:00:00,23,9.36,10.14,2026-02-26,[PROXY DATA]
2026-02-27 00:00:00,0,44.16,45.14,2026-02-27,[PROXY DATA]
2026-02-27 01:00:00,1,18.31,17.61,2026-02-27,[PROXY DATA]
2026-02-27 02:00:00,2,10.66,9.12,2026-02-27,[PROXY DATA]
2026-02-27 03:00:00,3,-9.77,-8.92,2026-02-27,[PROXY DATA]
2026-02-27 04:00:00,4,24.37,25.41,2026-02-27,[PROXY DATA]
2026-02-27 05:00:00,5,45.97,41.74,2026-02-27,[PROXY DATA]
2026-02-27 06:00:00,6,50.34,58.7,2026-02-27,[PROXY DATA]
2026-02-27 07:00:00,7,28.71,29.4,2026-02-27,[PROXY DATA]
2026-02-27 08:00:00,8,30.77,28.93,2026-02-27,[PROXY DATA]
2026-02-27 09:00:00,9,47.43,43.65,2026-02-27,[PROXY DATA]
2026-02-27 10:00:00,10,18.42,20.02,2026-02-27,[PROXY DATA]
2026-02-27 11:00:00,11,34.02,38.32,2026-02-27,[PROXY DATA]
2026-02-27 12:00:00,12,39.59,38.63,2026-02-27,[PROXY DATA]
2026-02-27 13:00:00,13,45.12,47.03,2026-02-27,[PROXY DATA]
2026-02-27 14:00:00,14,29.2,33.88,2026-02-27,[PROXY DATA]
2026-02-27 15:00:00,15,50.76,56.11,2026-02-27,[PROXY DATA]
2026-02-27 16:00:00,16,57.86,52.51,2026-02-27,[PROXY DATA]
2026-02-27 17:00:00,17,73.68,67.73,2026-02-27,[PROXY DATA]
2026-02-27 18:00:00,18,69.48,61.89,2026-02-27,[PROXY DATA]
2026-02-27 19:00:00,19,53.81,54.89,2026-02-27,[PROXY DATA]
2026-02-27 20:00:00,20,45.16,43.35,2026-02-27,[PROXY DATA]
2026-02-27 21:00:00,21,22.66,20.44,2026-02-27,[PROXY DATA]
2026-02-27 22:00:00,22,48.31,50.89,2026-02-27,[PROXY DATA]
2026-02-27 23:00:00,23,25.25,27.29,2026-02-27,[PROXY DATA]
2026-02-28 00:00:00,0,30.14,33.34,2026-02-28,[PROXY DATA]
2026-02-28 01:00:00,1,10.79,12.74,2026-02-28,[PROXY DATA]
2026-02-28 02:00:00,2,-9.33,-8.89,2026-02-28,[PROXY DATA]
2026-02-28 03:00:00,3,30.37,30.33,2026-02-28,[PROXY DATA]
2026-02-28 04:00:00,4,28.6,31.14,2026-02-28,[PROXY DATA]
2026-02-28 05:00:00,5,16.38,17.39,2026-02-28,[PROXY DATA]
2026-02-28 06:00:00,6,25.12,27.64,2026-02-28,[PROXY DATA]
2026-02-28 07:00:00,7,33.55,33.73,2026-02-28,[PROXY DATA]
2026-02-28 08:00:00,8,11.65,13.12,2026-02-28,[PROXY DATA]
2026-02-28 09:00:00,9,27.09,31.79,2026-02-28,[PROXY DATA]
2026-02-28 10:00:00,10,33.85,36.72,2026-02-28,[PROXY DATA]
2026-02-28 11:00:00,11,9.27,12.75,2026-02-28,[PROXY DATA]
2026-02-28 12:00:00,12,27.84,24.82,2026-02-28,[PROXY DATA]
2026-02-28 13:00:00,13,8.04,7.33,2026-02-28,[PROXY DATA]
2026-02-28 14:00:00,14,29.92,17.85,2026-02-28,[PROXY DATA]
2026-02-28 15:00:00,15,42.13,41.01,2026-02-28,[PROXY DATA]
2026-02-28 16:00:00,16,35.34,34.48,2026-02-28,[PROXY DATA]
2026-02-28 17:00:00,17,80.86,97.69,2026-02-28,[PROXY DATA]
2026-02-28 18:00:00,18,48.94,45.47,2026-02-28,[PROXY DATA]
2026-02-28 19:00:00,19,29.8,28.67,2026-02-28,[PROXY DATA]
2026-02-28 20:00:00,20,29.77,31.3,2026-02-28,[PROXY DATA]
2026-02-28 21:00:00,21,39.62,33.88,2026-02-28,[PROXY DATA]
2026-02-28 22:00:00,22,12.13,13.61,2026-02-28,[PROXY DATA]
2026-02-28 23:00:00,23,23.54,23.68,2026-02-28,[PROXY DATA]
2026-03-01 00:00:00,0,27.55,28.61,2026-03-01,[PROXY DATA]
2026-03-01 01:00:00,1,22.88,21.05,2026-03-01,[PROXY DATA]
2026-03-01 02:00:00,2,16.68,19.6,2026-03-01,[PROXY DATA]
2026-03-01 03:00:00,3,10.16,11.0,2026-03-01,[PROXY DATA]
2026-03-01 04:00:00,4,4.63,4.14,2026-03-01,[PROXY DATA]
2026-03-01 05:00:00,5,15.59,12.82,2026-03-01,[PROXY DATA]
2026-03-01 06:00:00,6,5.05,4.43,2026-03-01,[PROXY DATA]
2026-03-01 07:00:00,7,-14.9,-11.91,2026-03-01,[PROXY DATA]
2026-03-01 08:00:00,8,27.64,29.32,2026-03-01,[PROXY DATA]
2026-03-01 09:00:00,9,35.49,33.01,2026-03-01,[PROXY DATA]
2026-03-01 10:00:00,10,-10.44,-7.7,2026-03-01,[PROXY DATA]
2026-03-01 11:00:00,11,5.8,-1.72,2026-03-01,[PROXY DATA]
2026-03-01 12:00:00,12,25.35,26.41,2026-03-01,[PROXY DATA]
2026-03-01 13:00:00,13,42.61,26.48,2026-03-01,[PROXY DATA]
2026-03-01 14:00:00,14,18.17,16.46,2026-03-01,[PROXY DATA]
2026-03-01 15:00:00,15,22.62,17.87,2026-03-01,[PROXY DATA]
2026-03-01 16:00:00,16,38.13,30.32,2026-03-01,[PROXY DATA]
2026-03-01 17:00:00,17,65.78,60.57,2026-03-01,[PROXY DATA]
2026-03-01 18:00:00,18,34.81,33.81,2026-03-01,[PROXY DATA]
2026-03-01 19:00:00,19,19.53,21.92,2026-03-01,[PROXY DATA]
2026-03-01 20:00:00,20,14.37,14.81,2026-03-01,[PROXY DATA]
2026-03-01 21:00:00,21,7.6,8.91,2026-03-01,[PROXY DATA]
2026-03-01 22:00:00,22,19.39,18.34,2026-03-01,[PROXY DATA]
2026-03-01 23:00:00,23,36.3,28.62,2026-03-01,[PROXY DATA]
2026-03-02 00:00:00,0,31.88,38.34,2026-03-02,[PROXY DATA]
2026-03-02 01:00:00,1,15.17,19.05,2026-03-02,[PROXY DATA]
2026-03-02 02:00:00,2,14.7,16.37,2026-03-02,[PROXY DATA]
2026-03-02 03:00:00,3,-0.56,-0.47,2026-03-02,[PROXY DATA]
2026-03-02 04:00:00,4,28.8,29.81,2026-03-02,[PROXY DATA]
2026-03-02 05:00:00,5,17.27,15.75,2026-03-02,[PROXY DATA]
2026-03-02 06:00:00,6,20.23,23.61,2026-03-02,[PROXY DATA]
2026-03-02 07:00:00,7,63.52,55.86,2026-03-02,[PROXY DATA]
2026-03-02 08:00:00,8,31.59,29.51,2026-03-02,[PROXY DATA]
2026-03-02 09:00:00,9,21.78,20.24,2026-03-02,[PROXY DATA]
2026-03-02 10:00:00,10,17.28,19.37,2026-03-02,[PROXY DATA]
2026-03-02 11:00:00,11,36.18,33.28,2026-03-02,[PROXY DATA]
2026-03-02 12:00:00,12,23.76,27.32,2026-03-02,[PROXY DATA]
2026-03-02 13:00:00,13,5.14,5.12,2026-03-02,[PROXY DATA]
2026-03-02 14:00:00,14,33.43,38.11,2026-03-02,[PROXY DATA]
2026-03-02 15:00:00,15,31.18,35.37,2026-03-02,[PROXY DATA]
2026-03-02 16:00:00,16,72.88,56.88,2026-03-02,[PROXY DATA]
2026-03-02 17:00:00,17,74.56,65.33,2026-03-02,[PROXY DATA]
2026-03-02 18:00:00,18,47.83,40.07,2026-03-02,[PROXY DATA]
2026-03-02 19:00:00,19,51.77,63.82,2026-03-02,[PROXY DATA]
2026-03-02 20:00:00,20,26.01,29.06,2026-03-02,[PROXY DATA]
2026-03-02 21:00:00,21,34.03,37.77,2026-03-02,[PROXY DATA]
2026-03-02 22:00:00,22,28.22,24.49,2026-03-02,[PROXY DATA]
2026-03-02 23:00:00,23,10.84,11.91,2026-03-02,[PROXY DATA]
2026-03-03 00:00:00,0,20.28,9.06,2026-03-03,[PROXY DATA]
2026-03-03 01:00:00,1,30.56,29.68,2026-03-03,[PROXY DATA]
2026-03-03 02:00:00,2,14.18,13.1,2026-03-03,[PROXY DATA]
2026-03-03 03:00:00,3,13.36,14.52,2026-03-03,[PROXY DATA]
2026-03-03 04:00:00,4,6.74,6.55,2026-03-03,[PROXY DATA]
2026-03-03 05:00:00,5,23.28,24.53,2026-03-03,[PROXY DATA]
2026-03-03 06:00:00,6,47.15,44.63,2026-03-03,[PROXY DATA]
2026-03-03 07:00:00,7,12.39,7.34,2026-03-03,[PROXY DATA]
2026-03-03 08:00:00,8,28.29,31.07,2026-03-03,[PROXY DATA]
2026-03-03 09:00:00,9,47.75,51.3,2026-03-03,[PROXY DATA]
2026-03-03 10:00:00,10,21.44,20.32,2026-03-03,[PROXY DATA]
2026-03-03 11:00:00,11,27.83,20.83,2026-03-03,[PROXY DATA]
2026-03-03 12:00:00,12,9.65,8.52,2026-03-03,[PROXY DATA]
2026-03-03 13:00:00,13,27.54,29.91,2026-03-03,[PROXY DATA]
2026-03-03 14:00:00,14,20.15,19.59,2026-03-03,[PROXY DATA]
2026-03-03 15:00:00,15,51.03,58.39,2026-03-03,[PROXY DATA]
2026-03-03 16:00:00,16,64.65,91.65,2026-03-03,[PROXY DATA]
2026-03-03 17:00:00,17,92.67,112.32,2026-03-03,[PROXY DATA]
2026-03-03 18:00:00,18,60.16,36.77,2026-03-03,[PROXY DATA]
2026-03-03 19:00:00,19,40.31,40.12,2026-03-03,[PROXY DATA]
2026-03-03 20:00:00,20,27.53,25.01,2026-03-03,[PROXY DATA]
2026-03-03 21:00:00,21,19.56,20.23,2026-03-03,[PROXY DATA]
2026-03-03 22:00:00,22,26.46,25.39,2026-03-03,[PROXY DATA]
2026-03-03 23:00:00,23,17.46,20.08,2026-03-03,[PROXY DATA]
2026-03-04 00:00:00,0,30.02,31.09,2026-03-04,[PROXY DATA]
2026-03-04 01:00:00,1,34.01,30.98,2026-03-04,[PROXY DATA]
2026-03-04 02:00:00,2,6.12,5.43,2026-03-04,[PROXY DATA]
2026-03-04 03:00:00,3,31.88,30.26,2026-03-04,[PROXY DATA]
2026-03-04 04:00:00,4,34.01,34.34,2026-03-04,[PROXY DATA]
2026-03-04 05:00:00,5,16.78,16.47,2026-03-04,[PROXY DATA]
2026-03-04 06:00:00,6,-3.06,-3.11,2026-03-04,[PROXY DATA]
2026-03-04 07:00:00,7,17.91,17.99,2026-03-04,[PROXY DATA]
2026-03-04 08:00:00,8,43.56,52.31,2026-03-04,[PROXY DATA]
2026-03-04 09:00:00,9,30.53,31.9,2026-03-04,[PROXY DATA]
2026-03-04 10:00:00,10,10.41,10.6,2026-03-04,[PROXY DATA]
2026-03-04 11:00:00,11,16.34,16.56,2026-03-04,[PROXY DATA]
2026-03-04 12:00:00,12,32.49,32.22,2026-03-04,[PROXY DATA]
2026-03-04 13:00:00,13,28.96,20.9,2026-03-04,[PROXY DATA]
2026-03-04 14:00:00,14,19.53,19.57,2026-03-04,[PROXY DATA]
2026-03-04 15:00:00,15,34.8,37.69,2026-03-04,[PROXY DATA]
2026-03-04 16:00:00,16,45.7,53.21,2026-03-04,[PROXY DATA]
2026-03-04 17:00:00,17,50.53,44.34,2026-03-04,[PROXY DATA]
2026-03-04 18:00:00,18,72.58,74.65,2026-03-04,[PROXY DATA]
2026-03-04 19:00:00,19,32.53,30.16,2026-03-04,[PROXY DATA]
2026-03-04 20:00:00,20,39.81,47.18,2026-03-04,[PROXY DATA]
2026-03-04 21:00:00,21,42.06,40.23,2026-03-04,[PROXY DATA]
2026-03-04 22:00:00,22,34.38,35.68,2026-03-04,[PROXY DATA]
2026-03-04 23:00:00,23,15.82,16.03,2026-03-04,[PROXY DATA]
2026-03-05 00:00:00,0,32.84,31.95,2026-03-05,[PROXY DATA]
2026-03-05 01:00:00,1,17.91,21.61,2026-03-05,[PROXY DATA]
2026-03-05 02:00:00,2,7.36,6.99,2026-03-05,[PROXY DATA]
2026-03-05 03:00:00,3,22.09,19.74,2026-03-05,[PROXY DATA]
2026-03-05 04:00:00,4,4.05,3.11,2026-03-05,[PROXY DATA]
2026-03-05 05:00:00,5,32.45,34.76,2026-03-05,[PROXY DATA]
2026-03-05 06:00:00,6,16.82,19.68,2026-03-05,[PROXY DATA]
2026-03-05 07:00:00,7,27.61,31.61,2026-03-05,[PROXY DATA]
2026-03-05 08:00:00,8,31.4,25.45,2026-03-05,[PROXY DATA]
2026-03-05 09:00:00,9,27.69,26.35,2026-03-05,[PROXY DATA]
2026-03-05 10:00:00,10,29.44,24.18,2026-03-05,[PROXY DATA]
2026-03-05 11:00:00,11,16.7,14.47,2026-03-05,[PROXY DATA]
2026-03-05 12:00:00,12,32.86,37.77,2026-03-05,[PROXY DATA]
2026-03-05 13:00:00,13,6.25,6.32,2026-03-05,[PROXY DATA]
2026-03-05 14:00:00,14,23.92,22.66,2026-03-05,[PROXY DATA]
2026-03-05 15:00:00,15,62.47,64.24,2026-03-05,[PROXY DATA]
2026-03-05 16:00:00,16,38.4,47.3,2026-03-05,[PROXY DATA]
2026-03-05 17:00:00,17,53.47,55.48,2026-03-05,[PROXY DATA]
2026-03-05 18:00:00,18,59.37,54.11,2026-03-05,[PROXY DATA]
2026-03-05 19:00:00,19,38.55,38.46,2026-03-05,[PROXY DATA]
2026-03-05 20:00:00,20,29.41,28.8,2026-03-05,[PROXY DATA]
2026-03-05 21:00:00,21,29.67,30.79,2026-03-05,[PROXY DATA]
2026-03-05 22:00:00,22,30.02,28.66,2026-03-05,[PROXY DATA]
2026-03-05 23:00:00,23,34.32,28.82,2026-03-05,[PROXY DATA]
2026-03-06 00:00:00,0,32.92,29.0,2026-03-06,[PROXY DATA]
2026-03-06 01:00:00,1,15.3,17.85,2026-03-06,[PROXY DATA]
2026-03-06 02:00:00,2,26.27,27.02,2026-03-06,[PROXY DATA]
2026-03-06 03:00:00,3,41.0,61.83,2026-03-06,[PROXY DATA]
2026-03-06 04:00:00,4,16.61,17.03,2026-03-06,[PROXY DATA]
2026-03-06 05:00:00,5,6.51,7.67,2026-03-06,[PROXY DATA]
2026-03-06 06:00:00,6,35.68,38.66,2026-03-06,[PROXY DATA]
2026-03-06 07:00:00,7,23.76,26.39,2026-03-06,[PROXY DATA]
2026-03-06 08:00:00,8,1.93,1.95,2026-03-06,[PROXY DATA]
2026-03-06 09:00:00,9,40.97,47.55,2026-03-06,[PROXY DATA]
2026-03-06 10:00:00,10,15.98,13.3,2026-03-06,[PROXY DATA]
2026-03-06 11:00:00,11,21.31,20.86,2026-03-06,[PROXY DATA]
2026-03-06 12:00:00,12,26.38,25.36,2026-03-06,[PROXY DATA]
2026-03-06 13:00:00,13,24.69,25.51,2026-03-06,[PROXY DATA]
2026-03-06 14:00:00,14,30.91,29.07,2026-03-06,[PROXY DATA]
2026-03-06 15:00:00,15,33.97,36.73,2026-03-06,[PROXY DATA]
2026-03-06 16:00:00,16,56.56,39.83,2026-03-06,[PROXY DATA]
2026-03-06 17:00:00,17,58.49,51.79,2026-03-06,[PROXY DATA]
2026-03-06 18:00:00,18,62.07,66.27,2026-03-06,[PROXY DATA]
2026-03-06 19:00:00,19,43.78,48.18,2026-03-06,[PROXY DATA]
2026-03-06 20:00:00,20,13.97,13.52,2026-03-06,[PROXY DATA]
2026-03-06 21:00:00,21,36.83,48.75,2026-03-06,[PROXY DATA]
2026-03-06 22:00:00,22,15.97,14.41,2026-03-06,[PROXY DATA]
2026-03-06 23:00:00,23,30.7,25.74,2026-03-06,[PROXY DATA]
2026-03-07 00:00:00,0,26.81,22.4,2026-03-07,[PROXY DATA]
2026-03-07 01:00:00,1,36.62,42.05,2026-03-07,[PROXY DATA]
2026-03-07 02:00:00,2,11.88,10.73,2026-03-07,[PROXY DATA]
2026-03-07 03:00:00,3,10.37,7.69,2026-03-07,[PROXY DATA]
2026-03-07 04:00:00,4,14.33,12.14,2026-03-07,[PROXY DATA]
2026-03-07 05:00:00,5,10.92,11.19,2026-03-07,[PROXY DATA]
2026-03-07 06:00:00,6,27.52,30.65,2026-03-07,[PROXY DATA]
2026-03-07 07:00:00,7,0.76,0.79,2026-03-07,[PROXY DATA]
2026-03-07 08:00:00,8,9.76,9.14,2026-03-07,[PROXY DATA]
2026-03-07 09:00:00,9,11.83,12.66,2026-03-07,[PROXY DATA]
2026-03-07 10:00:00,10,29.32,21.39,2026-03-07,[PROXY DATA]
2026-03-07 11:00:00,11,38.45,50.92,2026-03-07,[PROXY DATA]
2026-03-07 12:00:00,12,16.67,12.74,2026-03-07,[PROXY DATA]
2026-03-07 13:00:00,13,15.89,17.34,2026-03-07,[PROXY DATA]
2026-03-07 14:00:00,14,18.76,20.73,2026-03-07,[PROXY DATA]
